Tweet ID	Country	Date	Tweet	Definitely English	Ambiguous	Definitely Not English	Code-Switched	Ambiguous due to Named Entities	Automatically Generated Tweets
363868539088011265	BR	2013-08-04	Assistindo ufc com mãe hhaha	0	0	1	0	0	0
363874532618018817	ID	2013-08-04	RT\@MBiyanS_Oji: Astagfirullah,sabar ya allah -_-\""	0	1	0	0	0	0
364031848558510081	FR	2013-08-04	@ramaa_ta Une de mes petites sœur Sénégalaise soninké j'vous la vend a 4500e	0	0	1	0	0	0
364056678578528256	US	2013-08-04	One person I hate ummm ummm ummm	1	0	0	0	0	0
364074554945052675	US	2013-08-04	Colorado snowboarder dies on Mt. Hood: Rescuers were resuming a search Sunday for a snowboarder who was buried in... http://t.co/Y43axznqF7	1	0	0	0	0	0
364170080206077952	NO	2013-08-04	@justinbieber enjoy yourself baby	1	0	0	0	0	0
364230012397813762	US	2013-08-05	I'm not crying but I am hyperventilating like I'm about to cry. #newsroom.	1	0	0	0	0	0
364261180497731584	BR	2013-08-05	Entendi a mt tempo que era pra me afastar, mais as emoções falaram mais alto, mas eu não preciso de vc	0	0	1	0	0	0
364283720770928642	MY	2013-08-05	#100thingsilove \n•food\n•friends\n•music\n•minions\n•wifi\n•holidays\n&amp;more ;)	1	0	0	0	0	0
364330965406973953	JP	2013-08-05	バス停到着(^-^) @ JR茨木東口バス停 (阪急バス・近鉄バス・京阪バス)に写真つきタッチ！ http://t.co/L432WeOmXm http://t.co/q3FoHn9PFA	0	0	1	0	0	0
364363458453581824	ID	2013-08-05	I'm at @GajahMadaPlaza (Jakarta Pusat, DKI Jakarta) w/ 8 others http://t.co/2PFOmXXsvD	1	0	0	0	0	1
364389819574525953	FR	2013-08-05	@_wat_kyk_jy c'est pas atténuant d'aimer marine :(	0	0	1	0	0	0
364534103942914048	ES	2013-08-05	Olvido: No le falté al respeto.. (No me toques los cojones) jajaja me mofo chica.	0	0	1	0	0	0
364563480591872000	BR	2013-08-06	Coragem... (@ Academia Vita Fitness w/ 2 others) http://t.co/hhnfU27daU	0	0	1	0	0	0
364564613267861506	US	2013-08-06	Great effort swish, but u still should've caught that!	1	0	0	0	0	0
364580295594352640	ID	2013-08-06	Alhamdulillah zakat is number one \@rumahzakat: Sebelum mudik, udah pada bayar zakatnya belum nih????? Selain kantor kami hadir di 51 kota"	0	1	0	1	0	0
364614999282425857	ID	2013-08-06	Wow terlihaaattt... keren! #ungu #purple #cool #color #ever hahaha.. :p @ \BakpaO telo\" (Repoeblik… http://t.co/eKPz8gNBle"	0	0	1	0	0	0
364654513967210496	JP	2013-08-06	明日、13:30から川へ出かけましよう！\n元千代崎中学校のみなさん\nぜひいきましょう！\nメンバー募集しております( ´・_・｀)♡\n行きたい人、リプください♡	0	0	1	0	0	0
364784017041666048	TR	2013-08-06	Kuzenim 7 yasinda bana asik olacak kadar aptal degilim diyo.kenara ayirin bunu.bu olmus.	0	0	1	0	0	0
364795626816425984	TR	2013-08-06	Sahilde güneşleniriken arkadan bir hödük çıkmasa zaten kutlama vericem.. http://t.co/c7pFI7ukZd	0	0	1	0	0	0
364898353978413057	US	2013-08-06	Watching Basketball wives., 😑 really don't wanna watch it. OG replaying them all	1	0	0	0	0	0
364951029948751873	US	2013-08-07	today &lt;&lt;&lt;&lt;&lt;	1	0	0	0	0	0
364999910774407169	BR	2013-08-07	Fuui,  boa p vcs	0	0	1	0	0	0
365058874174210050	BR	2013-08-07	Ai gente	0	0	1	0	0	0
365117598511276033	US	2013-08-07	when my boyfriend rubs my tummy cuz i tell him it hurts. &gt;&gt;&gt;&gt; 	1	0	0	0	0	0
365118261328748544	CL	2013-08-07	sige lloviendo comodoro que lindo sos!!	0	0	1	0	0	0
365144651763691520	ID	2013-08-07	Jjiiah..... X_x RT\@Malla_Kpop: @jihannation Yodah, eonni mati dulu geh !! XD ud kebelet mo kawin ama Xiau Lu nih. Kkkkk~\""	0	0	1	0	0	0
365145142585331712	US	2013-08-07	@loganlopezbitch WHAT😂😂	0	1	0	0	0	0
365183268573818882	US	2013-08-07	I really so hate doing my hair. Y'all don't understand.	1	0	0	0	0	0
365312700798078978	US	2013-08-08	I HAVE to see Thor a dark world I love Thor I was even excited seein him after iron man 2 lol	1	0	0	0	0	0
365318946209021952	MX	2013-08-08	Al natural ! Que es mejor :)	0	0	1	0	0	0
365348843216322560	US	2013-08-08	#confessyourunpopularopinion I'm a Michigan fan.	1	0	0	0	0	0
365370837857091584	US	2013-08-08	Reggie got Chris feeling niceeee	1	0	0	0	0	0
365463586551762944	US	2013-08-08	Joel Osteen = Adam Sandler in the Wedding singer. @schaferja	1	0	0	0	0	0
365471933522903040	MY	2013-08-08	@AinalZawani lalalalalla..tetiba nak mention \nak balik kampung la,rumah x da org..\" Hahaha"	0	0	1	0	0	0
365486714153730048	GB	2013-08-08	when someone hates you or falls out with you for no reason what so ever, lol no you don't do that	1	0	0	0	0	0
365654809333870593	BR	2013-08-09	Ahhh sai do meu cu bosta	0	0	1	0	0	0
365681866788966400	US	2013-08-09	If you're going to passive-aggressively communicate, I'm going to active-aggressively ignore it. #saywhatyouneedtosay	1	0	0	0	0	0
365756420265754624	ES	2013-08-09	Vamoos pa Torrreeee!	0	0	1	0	0	0
365824074657697793	GB	2013-08-09	@kimfreeman67 got a dress from topshop the other day :) xxx	1	0	0	0	0	0
365841350819721217	ES	2013-08-09	Muuuuchooooo blaaaaablaaaablaaaaa &amp; deespuueeees 'O .	0	0	1	0	0	0
365852717635219457	US	2013-08-09	RT“@_PRECIOUS23_: That man deserve Nothing but the Best :)”	0	1	0	0	0	0
365945336054816768	BR	2013-08-09	Hahahaha vou desligar o 3g entaummm	0	0	1	0	0	0
365951258495954944	US	2013-08-09	#SWAG http://t.co/7GcbYAzjGR	0	1	0	0	0	0
366090433882898432	ID	2013-08-10	Hhaha,bisa bisa . Kagak mudik emang lu ? \@RYCHELL155: Di android dooong ja :p hehehe kan kata lo nanti kudet klo gak ngtweet ahahahaha"	0	0	1	0	0	0
366164190802608128	TR	2013-08-10	@baranonceel @arozbey hiiic gorusme baran bosver kendileri cok hayirsiz oldugu icin :D	0	0	1	0	0	0
366198596615405568	US	2013-08-10	My back hurts &lt;&lt;&lt;&lt;&lt;	1	0	0	0	0	0
366200022590701570	ID	2013-08-10	@dellasetya hahaha	0	1	0	0	0	0
366204338487566337	ID	2013-08-10	Watching The Spy Next Door — https://t.co/CQ16KYKPU0	0	1	0	0	0	0
366217462678700032	RU	2013-08-10	#dj #arseniy #тракторист #traktor #kontrol #бассейн #super #party #in #da #mix #summer #сокольники 👍😎😜… http://t.co/HnGic2GrBx	0	1	0	1	0	0
366236546568945665	US	2013-08-10	When Trey Songz say BOUNCE IT &gt;	1	0	0	0	0	0
366263641655353345	PT	2013-08-10	Heureuse http://t.co/92T9PphPN4	0	0	1	0	0	0
366360823607734273	ES	2013-08-11	No vuelvo a salir con vestido :-)	0	0	1	0	0	0
366377714342559746	US	2013-08-11	You should watch Oblivion the ending is way better than Mass Effect 3.	1	0	0	0	0	0
366381598360748032	JP	2013-08-11	ルルド、季節限定バジル🌿のフォカッチャ。\n香り伝えられないのが残念。濃厚でお上品なバジル🌿の香り。\n朝採りトマト🍅と一緒にオリーブオイルで。\n最高の一日のスタートなのだ👩 @ 宮の森「ルルド」 http://t.co/lYOT1oHAmR	0	0	1	0	0	0
366535223002927105	ID	2013-08-11	Sama mengelilu kya zanetti“@afrisandhy: Fuck 11 RT @fajrin27: Heh mauk banar urang tuha main pulang”	0	0	1	0	0	0
366580316133015553	US	2013-08-11	Lol“@Shawty_Treece: @MyThugsKeeper: how ?? iin not YOU :p”	1	0	0	0	0	0
366627296234307588	GB	2013-08-11	I think my head has fallen off	1	0	0	0	0	0
366640562897555457	US	2013-08-11	Only I would buy this 😍😍 http://t.co/6XDeXde1Xt	1	0	0	0	0	0
366671101562064896	GB	2013-08-11	Lovely nap	1	0	0	0	0	0
366719151756161024	MX	2013-08-12	Con la familia (@ casas alemán) http://t.co/qcmt3sDI3b	0	0	1	0	0	0
366776206542127105	US	2013-08-12	Got called stupid on Instagram by a girl I haven't even met before.	1	0	0	0	0	0
366835967119732736	US	2013-08-12	Gahhhdamn I just be awake not doin shaat	1	0	0	0	0	0
366891403151818752	BR	2013-08-12	@itau30horas chegar o cartão e o cliente ficar frustrado ? Olha objetivo alcançado !	0	0	1	0	0	0
366980917971009537	US	2013-08-12	I go through money like guys go through bitches.	1	0	0	0	0	0
366997519126896640	GB	2013-08-12	@AleynaAAkin I hate nancy!! I love sienna x	1	0	0	0	0	0
367013965072572417	CH	2013-08-12	@AudreyCotter @Leazilt @moos_c je vais jamais m'en remette 😂😂😂😂😂😂😂😂😂	0	0	1	0	0	0
367038149421432832	FR	2013-08-12	: @NiallOfficial  , please follow me, if you see this please follow me ! :) is my dream, you are everything to me, i love youuu  x222	1	0	0	0	0	0
367104935390744578	ID	2013-08-13	Wixy pudul dg kak sandra ini ntau diri.. cuma dtg ba rumpu dirmh p qt… (w/ Sandra at My Private Room Matali) — https://t.co/G7BLz0RIV6	0	0	1	0	0	0
367180520859652096	ID	2013-08-13	I'm at McDonald's - @mcd14045 (Jakarta Pusat, DKI Jakarta) w/ 2 others http://t.co/mJCl4gDFo8	1	0	0	0	0	1
367206412327600128	RU	2013-08-13	Я досматриваю последние серии Сверхов. Как кусок из сердца вырываю.	0	0	1	0	0	0
367229669763842048	ID	2013-08-13	@aditprasetya_ km alamatnya mna diitt...	0	0	1	0	0	0
367299777660473344	US	2013-08-13	On some serious good vibes today though 😊	1	0	0	0	0	0
367364147278651392	US	2013-08-13	@Rayna_mcgiggly yeah I'm so confused, but I guess I'm lucky	1	0	0	0	0	0
367367192368910337	UA	2013-08-13	@Alex_691 Только сериалы только хардкор	0	0	1	0	0	0
367425963271155712	US	2013-08-13	Lake day wif mah baybay and his famlay 😊😎 johnskrocki @ Whiskeytown Lake http://t.co/oRECs8fJio	1	0	0	0	0	0
367438088727171072	BR	2013-08-14	@cissanaweb @gabyspanic @ceciliamx mas tem aquele risco que eu te falei. Igual naquele dia do Paramore.	0	0	1	0	0	0
367458833834049536	ID	2013-08-14	@_brahmaryana banyak kali.okeoke thanks er	0	0	1	0	0	0
367500059568373761	US	2013-08-14	@bethelamare ily	0	1	0	0	0	0
367579923613245440	GB	2013-08-14	Tweet #mtvhottest Nicole Scherzinger	0	1	0	0	1	0
367643185948160001	IT	2013-08-14	@zaynmalik  #ThisIsUsFollowSpree FOLLOW ME ZAYN PLEASEEE :) I'M ITALIAN DIRECTIONER. x14	1	0	0	0	0	0
367753341247307777	US	2013-08-14	Need a man that gone treat me right, be his one n only. 💕	1	0	0	0	0	0
367758743179907072	GB	2013-08-14	Not a bad game &amp; better atmosphere than your average 'friendly'. Played some nice stuff at times, though preseason sloppiness in parts too.	1	0	0	0	0	0
367782730417074176	SE	2013-08-14	Åh så för ja inte svara dirr, fråga han mig värsta random frågan.	0	0	1	0	0	0
367839882095628288	US	2013-08-15	66 😍	0	1	0	0	0	0
367841417378660352	JP	2013-08-15	山を探索 (@ 市民の森) http://t.co/Q10kxWqQ7E	0	0	1	0	0	0
367901555313618944	US	2013-08-15	Weeeee	0	1	0	0	0	0
367934002545430528	ID	2013-08-15	@andiazizah6 iyaa?	0	0	1	0	0	0
367985533466972160	PT	2013-08-15	@_NiseOliveira olha quem fala	0	0	1	0	0	0
368048401922793472	US	2013-08-15	That music was weak af, how do i turn up to that?	1	0	0	0	0	0
368092714971447296	US	2013-08-15	Surprise surprise	1	0	0	0	0	0
368113300690980865	FR	2013-08-15	@LauRdrgs C'est beau poulette ;P	0	0	1	0	0	0
368241847363072000	US	2013-08-16	After seeing College Night, might be time to home school #LeftCoastBaby. And insulate her in a bubble. #PadresBloggers	1	0	0	0	0	0
368255604864720896	MX	2013-08-16	@eiyunes jajajajajajajjajajajajajajaa 😚	0	1	0	0	0	0
368342636610195456	ES	2013-08-16	@Santihumor @Serts1 es otro paisano y amigo emigrado a #Madrid además seguidor tuyo en #LaChocitaDelLoro y con @EvaMChef_of formamos buen	0	0	1	0	0	0
368344113160400896	BR	2013-08-16	¿Horrible? Horrible es que aún no tengamos las fotos promocionales de la #Season6, ESO ES HORRIBLE!	0	0	1	0	0	0
368365814472523776	NO	2013-08-16	Bare din	0	0	1	0	0	0
368447246829756417	US	2013-08-16	Found Tricia's twin lol http://t.co/arrFu8Mf7X	1	0	0	0	0	0
368451034362159104	TR	2013-08-16	I'm at Mobil Bahçe (Bursa) w/ 2 others http://t.co/VrRk3uJfiF	1	0	0	0	0	1
368480150960095233	TR	2013-08-16	Her şeyi çok ciddiye alıyordum, sanki ölümsüzmüşüm gibi.\ - Jean-Paul Sartre"	0	0	1	0	0	0
368555950648475648	ID	2013-08-17	Artisx TVRI \@Adeelwulandari: @vaniangit iyo artis apa dulu nyet hahaha\""	0	0	1	0	0	0
368613626577305602	US	2013-08-17	@gina_roseee me every night	1	0	0	0	0	0
368707708913848320	NL	2013-08-17	\@sitana_x: veel mensen zeggen dat zina geen schatje of mooie meid betekend wat dan?\" slet hahaha"	0	0	1	0	0	0
368710485299843072	TR	2013-08-17	I'm at Eyüp Sultan Meydanı (İstanbul, Türkiye) w/ 6 others http://t.co/O0N5npp8DO	1	0	0	0	0	1
368781113377824768	US	2013-08-17	Somewhere in America, Miley Cyrus is still twerkin	1	0	0	0	0	0
368796569312571392	US	2013-08-17	@Teresa_Giudice love it! Juicy Joe and Gia look like they are having a blast! Have fun today tre!	1	0	0	0	0	0
368827376639029248	US	2013-08-17	Me molesta no encontrarte ni por casualidad,	0	0	1	0	0	0
368831650450272256	TR	2013-08-17	I'm at Olympia Disco w/ 29 others http://t.co/OF2sISoTEA	1	0	0	0	0	1
368922440425947138	ID	2013-08-18	Ah nnt gue udh kerumah tau2nya baju kotor lg trs disuruh cuciin, basi ah:(\@RenaldyFN: Iya makanya kan, buru tar keburu nambah RT \"@Firdary:"	0	0	1	0	0	0
369031752326455297	US	2013-08-18	✌Bouta make myself sick. Gettin angry like this..my head hurtin so bad. I'm Finna just go to sleep.	1	0	0	0	0	0
369035875386007552	US	2013-08-18	Work till 12	1	0	0	0	0	0
369043920128180224	TR	2013-08-18	I'm at antalya - alanya yolunda w/ 3 others http://t.co/6KzdgjIwQL	1	0	0	0	0	1
369085351584751617	ID	2013-08-18	Nungguin si kakak banguuun -_- gak ada kerjaan soalnya (with Dzulfikar) [pic] — https://t.co/u33I2xL0Ro	0	0	1	0	0	0
369117987405438977	US	2013-08-18	So the ninja blade is sharp....bleeding a little	1	0	0	0	0	0
369170755889545216	US	2013-08-18	#ThingsGirlsDoThatGuysHate Ahhhghghg !! TURN UP!!' OMG!!!	1	0	0	0	0	0
369233871516094464	US	2013-08-18	@FeebleMinded_ it is but smh #BlackTwitter	1	0	0	0	0	0
369334535025987584	US	2013-08-19	@jeremyheath24 oh lol. Ayee that's good! 😊👌💁	1	0	0	0	0	0
369362762872262657	ID	2013-08-19	Alah euy tatanga sabelah lg ngibring2 cangcut :o	0	0	1	0	0	0
369368101952835584	GB	2013-08-19	He has finally arrived! http://t.co/jqNUyBOvpR	1	0	0	0	0	0
369524578856353792	ID	2013-08-19	Aku dongsaengmuuuuu u,u RT @kiikukba: @estiezhe ngelindur mungkin yah eonni :D	0	0	1	0	0	0
369535643468042240	US	2013-08-19	@ChichoBaybee lmao on everything even if she looks at me	1	0	0	0	0	0
369540060053393409	TR	2013-08-19	I'm at Mado (İstanbul, Türkiye) w/ 10 others http://t.co/G1QcEdJe4h	1	0	0	0	0	1
369596758600343552	US	2013-08-19	im very particular about my headphones going in the right ear and it's driving me crazy i can't stop i. can't. stop.	1	0	0	0	0	0
369721660846247936	ID	2013-08-20	Kenapa?gosip dia out?\@Putrinilamayu2: tentang kak morganRT @Anjanylalaa: Ada apa?\"Putrinilamayu2: Harus percaya sama siapa ni ???"	0	0	1	0	0	0
369781006175178752	ID	2013-08-20	Yoo prepare yooo !!	1	0	0	0	0	0
369789524789821440	US	2013-08-20	“@Kiddotodopee: OMG I love secrets text me! Lol” You Never Texted Back -___________-	1	0	0	0	0	0
369823972373700608	JP	2013-08-20	うちが一番ちっさい人間やた（爆笑）	0	0	1	0	0	0
369830112994545664	US	2013-08-20	Boo ya	1	0	0	0	0	0
369848832001327104	BR	2013-08-20	@Marcellamms_  folgo quinta , se der vou dar um pulo ai ! Ta de ferias ainda ?	0	0	1	0	0	0
369885876471336960	US	2013-08-20	Icall Marv n harmoni was like Leakey😒	0	0	1	0	0	0
369972018902732800	CA	2013-08-20	@LaRussaGastro no but I do think he tried to plunk me!	1	0	0	0	0	0
369994592659468288	JP	2013-08-21	I'm at 鯖江駅 (Sabae Sta.) (鯖江市, 福井県) http://t.co/ThXNAor9qN	1	0	0	0	0	1
370006466604040193	US	2013-08-21	@celesteallen7 prepare for your twitter blown up	1	0	0	0	0	0
370043464668303360	ID	2013-08-21	@abdillah_moch Amiiin. Ayem tentrem makmur :-)	0	0	1	0	0	0
370062141858279424	US	2013-08-21	Fucking cops	1	0	0	0	0	0
370090587732471808	US	2013-08-21	I'm so confused...	1	0	0	0	0	0
370135869308403712	US	2013-08-21	@Jordann_Castroo that's gay	1	0	0	0	0	0
370177648888012801	JP	2013-08-21	@gyudon19970820 トサキント。	0	0	1	0	0	0
370278270027067392	US	2013-08-21	“@PBSMediaShift: @washingtonpost considered using robot sportswriters http://t.co/L1I7nVf6zZ #MustReads” That's what stringers are for.	1	0	0	0	0	0
370454384653520896	MY	2013-08-22	@Nyamukdarah hahhahaa kau tau kau pun dah sama botak dengan dia kan? Asal doh. Tetiba cakap macamtu?	0	0	1	0	0	0
370458730178965505	ID	2013-08-22	@bebellnabilaa haha mantap gmane :p	0	0	1	0	0	0
370473750011326464	ID	2013-08-22	I'm at Kedai Kopi Ekayana (Jakarta Barat) http://t.co/WfbDxIts3S	1	0	0	0	0	1
370562186856251392	US	2013-08-22	Mom told me \don't let her intimidate you.\" There's a difference between kindness and understanding, and not having a back bone."	1	0	0	0	0	0
370591458921046017	ES	2013-08-22	Es lo mejor que tengo. @ Centro Comercial Ponte Vella http://t.co/SMkMF0cAvh	0	0	1	0	0	0
370637176746565632	FR	2013-08-22	BORDEL ! http://t.co/HUNidMZnGi	0	1	0	0	1	0
370669460496994304	US	2013-08-22	Too many high hopes, too many disappoints.	1	0	0	0	0	0
370677127626383360	BR	2013-08-22	@loufoloni we've all been there	1	0	0	0	0	0
370715794805882880	FR	2013-08-23	Quand t'es en position de stresse comme ça, c'est dingue toutes les choses auquel tu peut penser en 1 seconde	0	0	1	0	0	0
370749378757009408	ID	2013-08-23	Asik asik josss =)))) \@kamalliarini: makaaaan RT @rivaniRS: Uyahin :p \"@kamalliarini: Endoooooogin :D “@rivaniRS: Sanguin =D"	0	0	1	0	0	0
370758388029739008	US	2013-08-23	“@HoodieAllen: damn in love with this song i wrote today, feelin this next album will be the one”	1	0	0	0	0	0
370760690715213826	ID	2013-08-23	@QieadalahQie wiih ayo kumpul lengkap sebelum di @selvikusumadevi udah jadi wanita karir	0	0	1	0	0	0
370773902747643904	US	2013-08-23	But I'm deff trying to go to hard day of the dead 💀	1	0	0	0	0	0
370786745651961856	US	2013-08-23	Being blonde is such a novelty here	1	0	0	0	0	0
370840537600757760	ID	2013-08-23	Jgn dulu bubar:( RT @OkaOkasujendra: Satu-satu aku sayang kamu dua-dua kita saling sayang tiga-tiga kita saling cembur	0	0	1	0	0	0
370946590447779840	BR	2013-08-23	C fica de caozada a porrada come.	0	0	1	0	0	0
371064194483105792	BR	2013-08-24	Tinha faltado luz aqui na minha vo kkkkk	0	0	1	0	0	0
371087451961708544	US	2013-08-24	We had to make I pit stop after Serramonte #outback wit their bomb ass mash potatoes #ohmylawd 😍 @… http://t.co/sy6GTtaIak	1	0	0	0	0	0
371087569536032768	ID	2013-08-24	Parents meeting (at SD. Regina Pacis - Bogor) [pic] — https://t.co/KWQl5eF1jo	1	0	0	0	0	0
371117042994118656	ID	2013-08-24	Sabar, Kuat dan tetap Berdoa :)	0	0	1	0	0	0
371139717363822592	JP	2013-08-24	あかんめいちゃんかわいすぎた。\n歯痛すぎて萎えてた時にあのスマイルは\n最高の歯医者さん。w	0	0	1	0	0	0
371281446914121729	ID	2013-08-24	Yeayyyeayyyy (ˆ▽ˆ)ง \@ulvaaje: @sisiytari96 @ekifitriyana semangka semangka buat hari bersejarah plisss #XFactorAroundTheWorldWithFatin\""	0	0	1	0	0	0
371405510324797440	SE	2013-08-24	@tankesvindel Vem är det ..??	0	0	1	0	0	0
371433771662188545	ID	2013-08-25	Biarin ga diajak nih \@HSzahara: bodo amat RT @Miqanie21 Ikut juga dong~ \"@FikriAdler: Ikut dong ~\"HSzahara: Ikut dong~\"@Miqanie21: Indahny\""	0	0	1	0	0	0
371484950492479488	US	2013-08-25	@namecuaseki they're the best 👌	1	0	0	0	0	0
371505595008155649	US	2013-08-25	U r irrelevant	1	0	0	0	0	0
371538558072266752	US	2013-08-25	@paoloveeee my niggggaah doe!!	1	0	0	0	0	0
371716107004313600	RU	2013-08-25	4 кружка чая. \Мой рок-н-ролл\" гоняю раз сотый. Вечер \"удался\" аминь🙏 @ obitel' http://t.co/7juPOhtJR8"	0	0	1	0	0	0
371722880587153408	GB	2013-08-25	@Faye_Tozer ohhhh I hate them aswell, but massive moths freak me out the most, there so evil.	1	0	0	0	0	0
371746310292275200	BR	2013-08-25	@umbeijodoluan to deitada a tarde toda e vc?	0	0	1	0	0	0
371764849111752705	US	2013-08-25	It's getting late and I wudn't want to do it later	1	0	0	0	0	0
371808553792585729	US	2013-08-26	Screw calculus.	1	0	0	0	0	0
371836366143094784	ES	2013-08-26	Me quedo con las actuaciones de Lady Gaga, Justin Timberlake y Bruno Mars. Los otros bastante decepcionantes #VMA's	0	0	1	0	0	0
371941181858390016	ID	2013-08-26	@utha_chandra thaa kamu ikut main di Si Cemong yaa._.	0	0	1	0	0	0
372010412931178498	US	2013-08-26	I reeeeery like my new orleans lit class. #themayorhasasurplusofbodybags #unoproud	1	0	0	0	0	0
372103765580861440	BR	2013-08-26	Só porque eu cheguei em casa empolgado, meu pai ta dormindo, show	0	0	1	0	0	0
372119695496724480	US	2013-08-26	A need a cookie ;)	1	0	0	0	0	0
372124259067629568	ES	2013-08-26	@TigerAnswers how about a follow coz your awesome ;)	1	0	0	0	0	0
372135285795995648	US	2013-08-26	Forget hotdog or legs... how about a hotdog with legs! http://t.co/kQ7rwS7W5g	1	0	0	0	0	0
372169939227926528	US	2013-08-27	“@SydneyJeanne22: It's never a goodbye..just a see you later ✨” no it's definitely goodbye sorry truth hurts	1	0	0	0	0	0
372189966962798592	US	2013-08-27	Dads yelling at me for yelling🙇	1	0	0	0	0	0
372203820547182593	ID	2013-08-27	Alhamdulillah papa baru udh sembuh ;;) o:) haha  \@R_mayangA: Ndak men, papa pulang bentar lagi ;)\"@nfebrianis_: Kau makso sih :D jadi eoo"	0	0	1	0	0	0
372217267427086336	ID	2013-08-27	\@TimelineLagu: #RETWEET If you can't live a day without music #TL\""	1	0	0	0	0	0
372261937091837952	MY	2013-08-27	Malam ni kedah vs sngapore 👍	0	0	1	0	0	0
372345583966896128	FR	2013-08-27	pourquoi suis-je pas fille unique, pourquoi	0	0	1	0	0	0
372377708220538881	MY	2013-08-27	@IanGriffiths67 whats the score for selangors game?	1	0	0	0	0	0
372402806684385280	FR	2013-08-27	Je suis KO	0	0	1	0	0	0
372596411541381121	US	2013-08-28	crying all night, drinking all summer	1	0	0	0	0	0
372641143760367616	TR	2013-08-28	U	0	1	0	0	0	0
372692830382456832	ES	2013-08-28	Música muy alta (;	0	0	1	0	0	0
372725709342388226	BR	2013-08-28	@tteuromero @anecarolina_d até fui elogiada pela sora d física por ser super participativa e estar ajudando meus coleguinhas hahahah	0	0	1	0	0	0
372757649190047744	SE	2013-08-28	Känns lite halvkonstigt att vara i Oskarshamn matchdag kl. 18.30 och inte gå på matchen #påvägutför	0	0	1	0	0	0
372808077353168896	TR	2013-08-28	I'm at Battalbey Sültenler (izmir) http://t.co/IMX3wzV3pm	1	0	0	0	0	1
372871226546720768	JP	2013-08-28	結構寝た(^-^)今日ゎなにしよかな〜♪	0	0	1	0	0	0
372875421022707712	US	2013-08-29	I never thought you'd stay, but that's okay.	1	0	0	0	0	0
372907968637186048	US	2013-08-29	@AndrewJeter32 bullllllllpooooop	1	0	0	0	0	0
372975027115003904	ES	2013-08-29	Voy a intentarlo jiji:$	0	0	1	0	0	0
373042954237399040	SE	2013-08-29	@annicahenricson Hahaha, självkart!	0	0	1	0	0	0
373089665873879040	US	2013-08-29	if you think you're too small to make a difference, try sleeping with a mosquito! HA!	1	0	0	0	0	0
373203419718508545	FR	2013-08-29	#NW : oscar des vacances ... #mavie boring	0	1	0	1	0	0
373216119940993024	ES	2013-08-29	#me #myself #yeah #instaphoto #like #followme #followback #swag @ Rivas Vaciamadrid http://t.co/KkH0jtM9Bm	1	0	0	0	0	0
373219110538461184	NL	2013-08-29	@xkusjejasmijn aait	0	0	1	0	0	0
373264195367604224	US	2013-08-30	Always playing...	1	0	0	0	0	0
373312047888752640	ZA	2013-08-30	Good Morning! Enjoy the weather :)	1	0	0	0	0	0
373343614283575296	ES	2013-08-30	.	0	1	0	0	0	0
373371254863958016	JP	2013-08-30	火曜日(9/3) 曇時々晴. 最低 21度. 最高 32度. 降水確率 30% http://t.co/wYnIfseAoK #17	0	0	1	0	0	1
373407296274960384	ID	2013-08-30	Sadis RT \@Asaskia_M: Jan sok2 solat alo baju aja blm bisa nutupin auraat\""	0	0	1	0	0	0
373485512021250048	TR	2013-08-30	@mehmetayan75 bir kurtaramadın kendini eşşek yarışından	0	0	1	0	0	0
373504281308975104	US	2013-08-30	I hate seeing happy couples!!!! I become so fuckin bitter inside...	1	0	0	0	0	0
373554847900921856	ID	2013-08-30	@tiarasrm nemu juga nih akun , susah bgt nyarinya	0	0	1	0	0	0
373770175104819201	MY	2013-08-31	@_frsvyiesta follow me back..hehe	1	0	0	0	0	0
373783764750827520	FR	2013-08-31	Bah appelle moi.	0	0	1	0	0	0
373795244413681664	ID	2013-08-31	Haha dak jadi pindah dong ?RT @anggun_momonMG: Yo nah.. Tp aku masih di palembang kok:* @rizkyviolitaa: Haha ketemu kehidupan baru	0	0	1	0	0	0
373826261283794944	BR	2013-08-31	os cara do Mc sentaram na mesa com a gente kkkkkkk eu e ela ficamos \whatahell?"	0	0	1	0	0	0
373850705679118336	BE	2013-08-31	Zlatannnnnnn 2-0	0	1	0	0	0	0
373852794601881600	GB	2013-08-31	@LawsonOfficial oh Andy i #JulietVideoSneakPeek4	1	0	0	0	0	0
373907244938981376	CH	2013-08-31	@Marvini9 bcp .. Hahagaha	0	1	0	0	0	0
373934122000867329	US	2013-08-31	@AndrewNeo that needs to change!	1	0	0	0	0	0
373965059325558785	ID	2013-09-01	Morning lads :3	1	0	0	0	0	0
373989767681425408	TR	2013-09-01	Kamera nerde, şaka di mi lan bu ?	0	0	1	0	0	0
374005521541369856	ID	2013-09-01	Release Me by Angger Dimas — https://t.co/web3HOIt4U	1	0	0	0	0	0
374015768423194624	US	2013-09-01	Christi loves ugly pics so much she literally fought me for a picture lol	1	0	0	0	0	0
374170420817039361	ID	2013-09-01	Ya Allah beri keajaibanmu :'(	0	0	1	0	0	0
374219905090207744	SE	2013-09-01	_________________________	0	1	0	0	0	0
374224099352272896	TR	2013-09-01	I'm at Cemil Topuzlu Açıkhava Tiyatrosu (İstanbul, Türkiye) w/ 162 others http://t.co/9092893YTE	1	0	0	0	0	1
374298594557583360	BR	2013-09-01	@wheresluana sei la ne, eles são sempre nus	0	0	1	0	0	0
